"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"St. Anthony Midtown Ambulatory Surgical Center","","$765,000","$0","$765,000","2011","20110727","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Western District of Oklahoma","civil","","","","","","Oklahoma","","","","","","","","","","","","HEALTH CARE PROVIDERS PAY $1M TO SETTLE CLAIMS INVOLVING FAILURE TO COMPLY WITH DEA RECORD-KEEPING AND INVENTORY CONTROL REQUIREMENTS FOR CONTROLLED SUBSTANCES, US Fed News, July 27, 2011 (via Nexis).",""
"Midtown Bone and Joint Hospital at St. Anthony","","$235,000","$0","$235,000","2011","20110727","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Western District of Oklahoma","civil","","","","","","Oklahoma","","","","","","","","","","","","HEALTH CARE PROVIDERS PAY $1M TO SETTLE CLAIMS INVOLVING FAILURE TO COMPLY WITH DEA RECORD-KEEPING AND INVENTORY CONTROL REQUIREMENTS FOR CONTROLLED SUBSTANCES, US Fed News, July 27, 2011 (via Nexis).",""
"Farmville Discount Drug Inc.","","$600,000","$0","$600,000","2020","20200203","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Eastern District of North Carolina","civil","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-ednc/pr/federal-court-orders-north-carolina-pharmacy-and-pharmacist-pay-600000-and-never-again",""
"Albertsons Osco Pharmacy #60","Cerberus Capital Management","$1,000,000","$0","$1,000,000","2020","20200128","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Wyoming","civil","","","","","","","Casper","","","","","USA","New York","privately held","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.justice.gov/usao-wy/pr/casper-pharmacy-agrees-1-million-settlement-allegations-violations-controlled-substances",""
"Darien Pharmacy","","$3,100,000","$0","$3,100,000","2019","20191220","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Southern District of Georgia","civil","","","","","","","Darien","","","","","","","","","","","https://www.justice.gov/usao-sdga/pr/united-states-obtains-31-million-judgments-against-darien-pharmacy-and-its-pharmacist",""
"Kroger Limited Partnership and Kroger Pharmacy","Kroger","$225,000","$0","$225,000","2019","20191204","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Western District of Virginia","civil","","","","","","","Charlottesville","","","","","USA","Ohio","publicly traded","KR","retailing","retail-supermarkets","https://www.justice.gov/usao-wdva/pr/kroger-pay-us-government-225000-settle-civil-allegations-it-violated-controlled",""
"Blue Shield of California Promise Health Plan","","$148,506","$0","$148,506","2020","20200228","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/blueshieldcacmp02282020",""
"WellCare Health Plans, Inc.","Centene","$45,156","$0","$45,156","2020","20200228","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","healthcare services","managed care","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/wellcarecmp02282020",""
"Triple-S Management Corporation","","$329,872","$0","$329,872","2020","20200228","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/triplescmp02282020",""
"Health Care Service Corporation","","$381,272","$0","$381,272","2020","20200228","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/hcsccmp02282020",""
"Tufts Health Plan, Inc.","","$28,302","$0","$28,302","2020","20200228","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/tuftshealthcmp02282020",""
"Humana Inc.","Humana","$257,262","$0","$257,262","2020","20200228","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Kentucky","publicly traded","HUM","healthcare services","insurance; managed care","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/humanacmp02282020",""
"Solis Health Plans, Inc.","","$41,552","$0","$41,552","2019","20191204","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/medicarecompliance-and-auditspart-c-and-part-d-compliance-and-auditspartcandpartdenforcementactions/solishealthplancmp1242019",""
"St. Rose Dominican Hospital - Siena Campus","","$90,000","$0","$90,000","2019","20191226","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Nevada","Henderson","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"San Mateo Medical Center","","$20,000","$0","$20,000","2019","20191226","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","California","San Mateo","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Florida Hospital Heartland Medical Center","","$35,000","$0","$35,000","2019","20191216","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","Sebring","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"American Toxicology Lab, LLC","","$175,889","$0","$175,889","2019","20191212","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Tennessee","Johnson City","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Rockdale Medical Center","","$70,000","$0","$70,000","2019","20191122","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Georgia","Conyers","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"A.R.E.B.A. - Casriel, Inc.","","$151,056","$0","$151,056","2019","20191119","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","New York","New York","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Wellington Medical Care Associates, LLC","","$107,260","$0","$107,260","2019","20191112","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","Loxahatchee","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Healthcare Transport, LLC","","$93,725","$0","$93,725","2019","20191106","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Tennessee","Bartlett","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Amarillo Endoscopy Center","","$121,550","$0","$121,550","2019","20191106","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Amarillo","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"South Georgia Medical Center","","$40,000","$0","$40,000","2019","20191104","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Georgia","Valdosta","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Mallinckrodt","Mallinckrodt","$1,600,000,000","$0","$1,600,000,000","2020","20200225","healthcare-related offenses","Controlled Substances Act violation","","Mallinckrodt agreed to pay $1.6 billion to settle multistate litigation over its role in the opioid crisis.","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Ireland","","publicly traded","MNK","pharmaceuticals","pharmaceuticals","https://www.oag.ca.gov/news/press-releases/attorney-general-becerra-16-billion-global-settlement-opioid-manufacturer",""
"Endo Pharmaceuticals","Endo International","$8,750,000","$0","$8,750,000","2020","20200110","healthcare-related offenses","Controlled Substances Act violation","","The Oklahoma Attorney General reached an out-of-court settlement with Endo Pharmaceuticals totaling $8.75 million for the company's alleged role in the state's opioid crisis.","state","agency action","Oklahoma Attorney General","civil","","","","","","Oklahoma","","","","","","Ireland (reincorporated for tax reasons)","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","http://www.oag.ok.gov/attorney-general-hunter",""
